geo	series	samn	donor_id	has_samn	has_donor	samn_is_cross	title	characteristics	molecule	instrument	data_processing	library_source	extract_protocol	scprob	lib_size_a3
GSM5374649	GSE177388	SAMN19596780	encdo000aac	TRUE	TRUE	TRUE	CRISPR RNA-seq from HepG2 (ENCLB887ALV)	line: HepG2,biomaterial_type: cell line,description: RNA-seq on HepG2 cells treated with a CRISPR gRNA against non target. (NT_BGHcLV05-1),biosample encode accession: ENCBS332SEB (SAMN19596780),Sex: male,health state: hepatocellular carcinoma,dev stage: child,age: 15 year,donor_id: ENCDO000AAC,lab: Brenton Graveley, UConn,source: ATCC,link: ENCBS332SEB at ENCODE; https://www.encodeproject.org/ENCBS332SEB/,link: Derived from ENCODE donor ENCDO000AAC; https://www.encodeproject.org/ENCDO000AAC/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/90950db3-b0ee-4e2b-8a6a-c3bcf8b82ca5/@@download/attachment/L-NT_BGHcLV05-1.pdf	0.025400590824699015	27833890
GSM2343599	GSE88212	SAMN05897265	encdo793lxb	TRUE	TRUE	TRUE	total RNA-seq from esophagus squamous epithelium (ENCLB275LRT)	tissue_type: esophagus squamous epithelium,biomaterial_type: tissue,description: Esophagus mucosa tissue aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS504VDB (SAMN05897265),age: 53 year,dev stage: adult,donor_id: ENCDO793LXB,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS504VDB at ENCODE; https://www.encodeproject.org/ENCBS504VDB/,link: Derived from ENCODE donor ENCDO793LXB; https://www.encodeproject.org/ENCDO793LXB/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/da197771-3c06-40d1-b439-84f958615f6b/@@download/attachment/296190.pdf	0.007060302409501893	29057479
GSM2343138	GSE87984	SAMN05897475	encdo271ouw	TRUE	TRUE	TRUE	total RNA-seq from ovary (ENCLB038BJJ)	tissue_type: ovary,biomaterial_type: tissue,description: Ovary tissue from received by the Gingeras lab to do RNA-Seq assay on from GTEx.,biosample encode accession: ENCBS711CPB (SAMN05897475),age: 51 year,dev stage: adult,donor_id: ENCDO271OUW,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS711CPB at ENCODE; https://www.encodeproject.org/ENCBS711CPB/,link: Derived from ENCODE donor ENCDO271OUW; https://www.encodeproject.org/ENCDO271OUW/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/e99bdd3e-95c6-4f4a-ae48-6d20791e2de0/@@download/attachment/296343.pdf	0.004915888694429883	41893201
GSM2344085	GSE88499	SAMN05897353	encdo793lxb	TRUE	TRUE	TRUE	small RNA-seq from upper lobe of left lung (ENCLB983DVP)	tissue_type: upper lobe of left lung,biomaterial_type: tissue,description: Lung tissue obtained from GTEx for the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS596PXT (SAMN05897353),age: 53 year,dev stage: adult,donor_id: ENCDO793LXB,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS596PXT at ENCODE; https://www.encodeproject.org/ENCBS596PXT/,link: Derived from ENCODE donor ENCDO793LXB; https://www.encodeproject.org/ENCDO793LXB/	total RNA	Illumina NextSeq 500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/48436f3d-e804-4172-9e1d-4bba20b28d5e/@@download/attachment/LID296638.pdf	0.0038739574863795694	13342182
GSM5370324	GSE176902	SAMN19597135	encdo000aac	TRUE	TRUE	TRUE	shRNA RNA-seq from HepG2 (ENCLB426NWV)	antibody: ZC3H8,line: HepG2,biomaterial_type: cell line,description: RNA-seq on HepG2 cells treated with an shRNA knockdown against ZC3H8. (ZC3H8-BGHLV37-115B),biosample encode accession: ENCBS699OQY (SAMN19597135),Sex: male,health state: hepatocellular carcinoma,dev stage: child,age: 15 year,donor_id: ENCDO000AAC,lab: Brenton Graveley, UConn,source: ATCC,link: ENCBS699OQY at ENCODE; https://www.encodeproject.org/ENCBS699OQY/,link: Derived from ENCODE donor ENCDO000AAC; https://www.encodeproject.org/ENCDO000AAC/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/582bb9f4-fae9-47d0-8674-64ac367616e4/@@download/attachment/L-ZC3H8-BGHLV37-115D.pdf	0.011361175552950546	13553609
GSM2343980	GSE88437	SAMN05897539	encdo845wkr	TRUE	TRUE	TRUE	total RNA-seq from transverse colon (ENCLB373HEH)	tissue_type: transverse colon,biomaterial_type: tissue,description: Transverse colon tissue aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS767MGS (SAMN05897539),age: 37 year,dev stage: adult,donor_id: ENCDO845WKR,Sex: male,lab: Thomas Gingeras, CSHL,link: ENCBS767MGS at ENCODE; https://www.encodeproject.org/ENCBS767MGS/,link: Derived from ENCODE donor ENCDO845WKR; https://www.encodeproject.org/ENCDO845WKR/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/67cd2e9d-6ba1-40eb-aee0-d7bfcd3c3180/@@download/attachment/296669.pdf	0	49832637
GSM2071295	GSE78306	SAMN04284320	encdo067aaa	TRUE	TRUE	TRUE	small RNA-seq from uterus (ENCLB251ZZZ)	tissue_type: uterus,biomaterial_type: tissue,description: Human fetal uterus,biosample encode accession: ENCBS083RNA (SAMN04284320),age: 24 week,donor_id: ENCDO067AAA,dev stage: fetal,Sex: female,lab: Thomas Gingeras, CSHL,link: ENCBS083RNA at ENCODE; https://www.encodeproject.org/ENCBS083RNA/,link: Derived from ENCODE donor ENCDO067AAA; https://www.encodeproject.org/ENCDO067AAA/,link: data sheet; https://www.encodeproject.org/documents/09495569-67d9-4d46-8ef4-ec1a58468755/@@download/attachment/B608425.pdf,link: BioChain sample source; http://www.biochain.com/index.php/catalogsearch/advanced/result/?catalog_number=R1244274-10	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/dbac8658-f7ba-4d0f-b82b-fa91b7bba360/@@download/attachment/SID38496.pdf	0.02362691229955172	29583091
GSM2072524	GSE78639	SAMN04284350	NA	TRUE	FALSE	TRUE	polyA mRNA RNA-seq from SK-MEL-5 (ENCLB418RTH)	line: SK-MEL-5,biomaterial_type: immortalized cell line,description: An immortalized malignant melanoma cell line derived from a metastatic axillary node of a 24 year old female.,biosample encode accession: ENCBS324XRL (SAMN04284350),age: 24 year,dev stage: adult,Sex: female,lab: Thomas Gingeras, CSHL,subcellular fraction term name: cytosol,link: ENCBS324XRL at ENCODE; https://www.encodeproject.org/ENCBS324XRL/,link: Derived from ENCODE donor ENCDO338AAA; https://www.encodeproject.org/ENCDO338AAA/,link: ENCODE dbxrefs Cellosaurus CVCL_0527; http://web.expasy.org/cellosaurus/CVCL_0527,link: ATCC sample source; http://www.atcc.org/products/all/HTB-70.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/0851dbcf-eba3-4ee5-a346-655c72edd561/@@download/attachment/294188.pdf	0	87591448
GSM2344053	GSE88479	SAMN05897060	encdo451rua	TRUE	TRUE	TRUE	total RNA-seq from prostate gland (ENCLB643EVS)	tissue_type: prostate gland,biomaterial_type: tissue,description: Prostate aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS291PVP (SAMN05897060),age: 54 year,dev stage: adult,donor_id: ENCDO451RUA,Sex: male,lab: Thomas Gingeras, CSHL,link: ENCBS291PVP at ENCODE; https://www.encodeproject.org/ENCBS291PVP/,link: Derived from ENCODE donor ENCDO451RUA; https://www.encodeproject.org/ENCDO451RUA/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/76457077-910c-46d1-b677-637246e4577f/@@download/attachment/296601.pdf	0.005629982360327671	50849329
GSM5378699	GSE177693	SAMN19597310	encdo000aad	TRUE	TRUE	TRUE	shRNA RNA-seq from K562 (ENCLB169DYG)	line: K562,biomaterial_type: cell line,description: RNA-seq on K562 cells treated with an shRNA knockdown against non-target. (NT_BGKLV38-2),biosample encode accession: ENCBS865TCO (SAMN19597310),Sex: female,health state: chronic myelogenous leukemia (CML),dev stage: adult,age: 53 year,donor_id: ENCDO000AAD,lab: Brenton Graveley, UConn,source: ATCC,link: ENCBS865TCO at ENCODE; https://www.encodeproject.org/ENCBS865TCO/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/32f5fe73-cf53-4e01-9427-24e8cb2ae3c7/@@download/attachment/L-NT-BGKLV38-2D.pdf	0.00509065327952157	17030665
GSM5669347	GSE187702	SAMN22786064	encdo737wwc	TRUE	TRUE	TRUE	total RNA-seq from HFFc6 (ENCLB331EOB)	line: HFFc6,biomaterial_type: cell line,description: Clonal line 6 derived from hTert immortalized HFF parental line,biosample encode accession: ENCBS252IDB (SAMN22786064),Sex: male,dev stage: newborn,age: 0 year,donor_id: ENCDO737WWC,lab: Job Dekker, UMass,source: Job Dekker,health state: normal,passage number: 27,link: ENCBS252IDB at ENCODE; https://www.encodeproject.org/ENCBS252IDB/,link: Derived from ENCODE donor ENCDO737WWC; https://www.encodeproject.org/ENCDO737WWC/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Animal tissue kit (Norgen Biotek cat#: 25700),extraction protocol: https://www.encodeproject.org/documents/33482357-bcb8-43d0-ac76-d58ff785b710/@@download/attachment/Norgen_Animal-Tissue-RNA-Purification-Kit-Insert-PI25700-8-M14.pdf, general protocol: https://www.encodeproject.org/documents/01a7807d-0d18-4a4a-ac90-f4056a25a681/@@download/attachment/manualE7760_Directional_RNA_library_kit_October30_2018.pdf	0.004333638407941402	36736337
GSM5375399	GSE177550	SAMN18814276	NA	TRUE	FALSE	TRUE	polyA plus RNA-seq from foreskin keratinocyte (ENCLB028EIQ)	cell_type: foreskin keratinocyte,biomaterial_type: primary cell,description: Primary foreskin keratinocyte cells from a newborn healthy male donor, differentiated in 2D culture, day 3.0,biosample encode accession: ENCBS299ONK (SAMN18814276),Sex: male,dev stage: newborn,age: 2-4 day,donor_id: ENCDO005EGE,lab: Paul Khavari, Stanford,source: Paul Khavari,treatments: treatment_term_id: CHEBI:86158; treatment_term_name: calcium; treatment_type: chemical; duration: 2.5; duration_units: day;,health state: Healthy,passage number: 2,link: ENCBS299ONK at ENCODE; https://www.encodeproject.org/ENCBS299ONK/,link: Derived from ENCODE donor ENCDO005EGE; https://www.encodeproject.org/ENCDO005EGE/	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	general protocol: https://www.encodeproject.org/documents/9021cb71-35b1-4a9a-9fcc-38c6df5e9fea/@@download/attachment/ggr.keratinocyte.snyder-lab.rna_assays.pdf,extraction method: Qiagen RNA extraction	0.09301742651723356	82750229
GSM2344290	GSE88618	SAMN05897273	encdo845wkr	TRUE	TRUE	TRUE	small RNA-seq from sigmoid colon (ENCLB595PHO)	tissue_type: sigmoid colon,biomaterial_type: tissue,description: Sigmoid colon tissue aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS516KIQ (SAMN05897273),age: 37 year,dev stage: adult,donor_id: ENCDO845WKR,Sex: male,lab: Thomas Gingeras, CSHL,link: ENCBS516KIQ at ENCODE; https://www.encodeproject.org/ENCBS516KIQ/,link: Derived from ENCODE donor ENCDO845WKR; https://www.encodeproject.org/ENCDO845WKR/	total RNA	Illumina NextSeq 500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/2689493e-b8eb-4c3a-8081-f569dfe4f950/@@download/attachment/LID296503.pdf	0.2190969158011159	8880124
GSM2343685	GSE88261	SAMN05897675	NA	TRUE	FALSE	TRUE	shRNA RNA-seq from K562 (ENCLB306VAE)	antibody: Control,line: K562,biomaterial_type: immortalized cell line,description: RNA-seq on K562 cells treated with an shRNA knockdown against Nontarget. (non-target_BGKLV24_1_17594),biosample encode accession: ENCBS895KNQ (SAMN05897675),dev stage: adult,Sex: female,age: 53 year,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS895KNQ at ENCODE; https://www.encodeproject.org/ENCBS895KNQ/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0004; http://web.expasy.org/cellosaurus/CVCL_0004	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/e25d120d-2c5b-4c83-a4c8-0ccc5f33c6de/@@download/attachment/L-non-target_BGKLV24_1B.pdf	0.005464867517361844	36041192
GSM2071263	GSE78289	SAMN04284324	NA	TRUE	FALSE	TRUE	small RNA-seq from K562 (ENCLB067ZZZ)	line: K562,biomaterial_type: immortalized cell line,description: The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises. ENCODE3 RNA-seq evaluation replicate 1.,biosample encode accession: ENCBS087RNA (SAMN04284324),age: 53 year,dev stage: adult,passage number: 5,Sex: female,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS087RNA at ENCODE; https://www.encodeproject.org/ENCBS087RNA/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0004; http://web.expasy.org/cellosaurus/CVCL_0004,link: ATCC sample source; http://www.atcc.org/Products/All/CCL-243.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/b8462a6d-765a-4e27-a3bc-f4935d78e950/@@download/attachment/K562_Small_Total_TruSmall_1x101_ENCLB067ZZZ_Ging.pdf	0.15414424062776425	27141908
GSM2072365	GSE78558	SAMN04284324	NA	TRUE	FALSE	TRUE	total RNA-seq from K562 (ENCLB057ZZZ)	line: K562,biomaterial_type: immortalized cell line,description: The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises. ENCODE3 RNA-seq evaluation replicate 1.,biosample encode accession: ENCBS087RNA (SAMN04284324),age: 53 year,dev stage: adult,passage number: 5,Sex: female,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS087RNA at ENCODE; https://www.encodeproject.org/ENCBS087RNA/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0004; http://web.expasy.org/cellosaurus/CVCL_0004,link: ATCC sample source; http://www.atcc.org/Products/All/CCL-243.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Trizol (LifeTech cat#: 15596-018),data sheet: https://www.encodeproject.org/documents/75771109-b79e-43d5-9cc0-2dbf708a71f1/@@download/attachment/NIST-ERCC-Spikes.pdf, spike-in concentrations: https://www.encodeproject.org/documents/122fc48c-aec6-4113-9821-178a435a8646/@@download/attachment/NIST-ERCC-Pool15.tsv	0	37322266
GSM5375233	GSE177535	SAMN19596930	encdo000aad	TRUE	TRUE	TRUE	shRNA RNA-seq from K562 (ENCLB133QPP)	line: K562,biomaterial_type: cell line,description: RNA-seq on K562 cells treated with an shRNA knockdown against non-target. (NT_BGKLV38-1),biosample encode accession: ENCBS479HRC (SAMN19596930),Sex: female,health state: chronic myelogenous leukemia (CML),dev stage: adult,age: 53 year,donor_id: ENCDO000AAD,lab: Brenton Graveley, UConn,source: ATCC,link: ENCBS479HRC at ENCODE; https://www.encodeproject.org/ENCBS479HRC/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270),general protocol: https://www.encodeproject.org/documents/7114de81-d641-45d2-b389-3c45e9bc9922/@@download/attachment/L-NT_BGKLV38-1.pdf	0.0072445011196664655	43994315
GSM2344169	GSE88547	SAMN05897761	encdo793lxb	TRUE	TRUE	TRUE	total RNA-seq from transverse colon (ENCLB214XDA)	tissue_type: transverse colon,biomaterial_type: tissue,description: Transverse colon tissue aliquot received by the Gingeras lab to conduct RNA-Seq assays on.,biosample encode accession: ENCBS974EYF (SAMN05897761),dev stage: adult,Sex: female,donor_id: ENCDO793LXB,age: 53 year,lab: Thomas Gingeras, CSHL,link: ENCBS974EYF at ENCODE; https://www.encodeproject.org/ENCBS974EYF/,link: Derived from ENCODE donor ENCDO793LXB; https://www.encodeproject.org/ENCDO793LXB/	total RNA	Illumina HiSeq 2500	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/9d57f879-3f9f-437c-9ebd-8d9115d7e2dc/@@download/attachment/296165.pdf	0.009421281682482657	54761148
GSM2071264	GSE78289	SAMN04284325	NA	TRUE	FALSE	TRUE	small RNA-seq from K562 (ENCLB068ZZZ)	line: K562,biomaterial_type: immortalized cell line,description: The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises. ENCODE3 RNA-seq evaluation replicate 2.,biosample encode accession: ENCBS088RNA (SAMN04284325),age: 53 year,dev stage: adult,passage number: 5,Sex: female,health state: chronic myelogenous leukemia (CML),lab: Brenton Graveley, UConn,link: ENCBS088RNA at ENCODE; https://www.encodeproject.org/ENCBS088RNA/,link: Derived from ENCODE donor ENCDO000AAD; https://www.encodeproject.org/ENCDO000AAD/,link: growth protocol; https://www.encodeproject.org/documents/24b67f9c-c791-4a2a-a33b-419794e4681a/@@download/attachment/Graveley-K562-growth-protocol.pdf,link: ENCODE dbxrefs Cellosaurus CVCL_0004; http://web.expasy.org/cellosaurus/CVCL_0004,link: ATCC sample source; http://www.atcc.org/Products/All/CCL-243.aspx	total RNA	Illumina HiSeq 2000	See GSM*_README.txt supplementary file linked below	transcriptomic	extraction method: see document,general protocol: https://www.encodeproject.org/documents/1526f7e2-4895-4364-8643-9edf91c00302/@@download/attachment/K562_Small_Total_TruSmall_1x101_ENCLB068ZZZ_Ging.pdf	0.07777731192034966	27124443
