cluster_id,study_id,caso,motivo
cgroup_L5_c5e86fe9,GSE114273,B,"ENTRATO con 'olaparib' contro 'DMSO', appaiato: il riferimento lasciava fuori uno studio valido."
cgroup_L5_c5e86fe9,GSE153867,C,"Stesso confronto, il controllo passa da 'A2780 Control' a 'A2780 untreated': equivalenti."
cgroup_L5_c5e86fe9,GSE164088,C,"Stesso confronto, il riferimento specificava l'origine ('CAFs (ovarian)') su entrambi i lati: equivalenti."
cgroup_L5_c5e86fe9,GSE165585,C,"Il riferimento aveva un confronto solo e con l'etichetta che chiudeva la questione ('Olaparib (two replicates)' contro 'Control (untreated)'); il nuovo ne ha due identici col controllo scritto 'Parent Oral Cancer Cell Line'. Il nuovo e' meno leggibile e duplica il contrasto, ma le etichette non provano che i campioni siano diversi: sorgente ambigua."
cgroup_L5_c5e86fe9,GSE191231,B,"ENTRATO con 'Olaparib-treated' contro 'Control', appaiato: il riferimento lasciava fuori uno studio valido."
cgroup_L5_c5e86fe9,GSE165548,B,"USCITO; era 'Olaparib + Radiotherapy' contro 'Control - No irradiation - No treatment', due interventi insieme contro nessuno dei due. Il nuovo fa bene a toglierlo."
cgroup_L5_c5e86fe9,GSE188717,A,"USCITO da ogni pooling; era 'Olaparib' contro 'DMSO' (due volte), appaiato."
cgroup_L5_c5e86fe9,GSE189186,A,"USCITO; era 'LNCaP + Olaparib' contro 'LNCaP + DMSO', appaiato."
cgroup_L5_2ab433c8,GSE149262,A,"Nel riferimento i due confronti erano appaiati e senza passaggi discordanti ('DLD-1 KRAS WT IL-22 10ng/mL 24h' contro 'DLD-1 KRAS WT untreated 24h', e lo stesso a 2h); il nuovo introduce 'passage 6' contro 'passage 7' dentro lo stesso confronto."
cgroup_L5_2ab433c8,GSE190634,C,"Stesso confronto, controllo riscritto da 'Colonic Organoid Donor 1 Control' a 'Colonic organoid, donor 1, no treatment': equivalenti, donatore appaiato in entrambi i run."
cgroup_L5_2ab433c8,GSE243230,C,"Il nuovo aggiunge il braccio a 24 ore ('T84 cells treated with IL-22 for 24 hours' contro 'Untreated T84 cells for 24 hours'), appaiato per tempo come quello a 6 ore: solo potenza."
cgroup_L5_93068469,GSE117446,C,"Stesso confronto, la linea passa da 'Glioma Cell Line' a 'Tumor-derived cell-line' su entrambi i lati: equivalenti."
cgroup_L5_93068469,GSE145560,C,"Stesso confronto, il riferimento dichiarava la dose ('5uM'): equivalenti."
cgroup_L5_93068469,GSE184891,C,"Il riferimento poolava un solo braccio (OCI-AML3 4 giorni), il nuovo ne poola cinque, tutti contro il non-trattato della propria linea: guadagno di potenza con lo stesso identico appaiamento, ma anche moltiplicazione dello stesso controllo condiviso."
cgroup_L5_93068469,GSE199800,C,"SPOSTATO: nel riferimento erano poolati altri bracci farmaco dello stesso screening (propranololo, metotrexato, tamoxifene, OTX015, sempre contro 'DU145_UNTREATED'); ora e' poolato 'Azacitidine' contro 'Control'. Entrambe le assegnazioni corrispondono all'entita' della rispettiva chiave: e' un'altra scelta di braccio, non un errore."
cgroup_L5_93068469,GSE175615,A,"USCITO da ogni pooling; era '5-Azacytidine Treated' contro 'Untreated Control', appaiato."
cgroup_L5_3be7454c,GSE126517,C,"Il riferimento poolava due volte lo stesso confronto, il nuovo una: il difetto di combinazione c'e' identico in entrambi i run, nessuna delle due assegnazioni e' migliore dell'altra."
cgroup_L5_3be7454c,GSE206784,C,"Stesso confronto; il riferimento dichiarava dose e tempo ('IFN alpha 100 microg/mL 24h' contro 'no treatment 24h'), il nuovo no. Genotipo NINL KO appaiato in entrambi."
cgroup_L5_3be7454c,GSE221804,B,"ENTRATO: il nuovo porta dentro una vera cinetica IFN-alfa contro 'Wild-type, unstimulated', sette confronti appaiati sul genotipo che il riferimento non poolava affatto. Il guadagno e' reale; insieme entra pero' anche il braccio degenere a 0h, contato sopra come difetto."
cgroup_L5_3370a794,GSE227839,C,"Il riferimento aveva lo stesso confronto duplicato ('acute myeloid leukemia, gilteritinib' contro 'acute myeloid leukemia, no treatment', due volte), il nuovo una sola volta: stesso contrasto, il nuovo evita di contarlo due volte."
cgroup_L5_3370a794,GSE181586,A,"USCITO da ogni pooling; era 'MOLM14 gilteritinib' contro 'MOLM14 DMSO', appaiato sulla linea: il nuovo perde un confronto valido in un gruppo che ha solo tre studi."
cgroup_L5_8b61f50b,GSE123285,C,"Stesso identico confronto, ripetuto 5 volte dal nuovo e 2 dal riferimento: nessuna differenza di appaiamento e nessuna differenza di entita' (il 4-OHT c'e' in entrambi i run), solo di quante volte lo stesso contrasto e' contato."
cgroup_L5_8b61f50b,GSE144378,C,"Il riferimento aveva anche 'MCF7L tamoxifen' contro 'MCF7L untreated', appaiato come il T47D rimasto: solo potenza."
cgroup_L5_8b61f50b,GSE152360,C,"Stesso confronto ('12h' scritto '12hrs'), stesso controllo 'MCF7 Full Media' in entrambi i run: equivalenti."
cgroup_L5_8b61f50b,GSE199800,C,"SPOSTATO: e' lo stesso screening multi-farmaco che nel gruppo dell'azacitidina compare col caso opposto. Nel riferimento era poolato qui col braccio 'DU145_Tamoxifen_24h' contro 'DU145_UNTREATED'; ora e' poolato sotto sei altre chiavi di farmaco. Ogni run poola bracci diversi dello stesso studio sotto chiavi che corrispondono all'entita' del braccio letto: e' un'altra scelta di braccio, non un errore. Correggo qui il lettore, che aveva classificato A questo caso e C il gemello nel gruppo dell'azacitidina."
cgroup_L5_83b1f88c,GSE186341,C,"Cinque confronti in entrambi i run ma insiemi diversi (il riferimento aveva EFO-21 e AsPC-1, il nuovo HSTS e un braccio 'Neratinib' contro 'DMSO' senza linea). Appaiati dove la linea e' scritta; il nuovo e' meno leggibile su uno, ma nessuna etichetta lo dichiara sbagliato."
cgroup_L5_83b1f88c,GSE188958,C,"Stesse due coppie riscritte ('SF268 + Neratinib 6h' -> 'SF268 neratinib 6h'), stesso controllo non datato in entrambi i run."
cgroup_L5_83b1f88c,GSE249573,C,"Stessi confronti; il nuovo duplica 'MDA-MB-453 monoculture Neratinib' contro 'MDA-MB-453 monoculture DMSO'. Appaiamento invariato, cambia solo quante volte il contrasto e' contato."
cgroup_L5_344e058f,GSE213245,C,"Nel riferimento le due coppie mostravano un tempo scompagnato ESPLICITO ('BMP4 day 90-120' contro 'Control day 61-91') su entrambe; nel nuovo il controllo perde la data e i bracci poolati cambiano (entrano due trattati 'day 61-91', che contro un controllo di quella finestra sarebbero appaiati, e resta un 'day 90-120'). Il nuovo potrebbe quindi essere migliore su due confronti e uguale sul terzo, oppure semplicemente meno leggibile: le etichette non permettono di stabilirlo."
cgroup_L5_50ef2733,GSE247389,B,"ENTRATO (gruppo nuovo) con '5-Aza-treated' contro 'DMSO-control', appaiato: il riferimento non poolava questo studio in nessuna meta-analisi. Il guadagno del singolo confronto e' reale; il dubbio sull'entita' e' di gruppo, non di questa assegnazione."
cgroup_L5_50ef2733,GSE56623,B,ENTRATO con quattro confronti appaiati per linea E per tempo ('JJN3 ... 5.AZA for 24 hours' contro 'JJN3 ... Control for 24 hours'): il riferimento lo lasciava fuori.
cgroup_L5_50ef2733,GSE60340,B,"ENTRATO con '5-aza treated' contro 'Untreated control', appaiato: il riferimento lo lasciava fuori."
cgroup_L5_36b956de,GSE64813,B,"ENTRATO (gruppo nuovo) con 'Case (PTSD) Post-deployment' contro 'Control Post-deployment', appaiato sulla fase: il riferimento non lo poolava affatto."
cgroup_L5_36b956de,GSE83601,B,"ENTRATO con 'PTSD' contro 'Healthy Control', caso-controllo pulito: il riferimento lo lasciava fuori."
cgroup_L5_36b956de,GSE97356,C,"ENTRATO con 'Current, PTSD, Case 87' contro 'Current, No Treatment': l'etichetta non dice se il controllo sia sano o un caso non trattato, quindi non si puo' stabilire se il nuovo faccia bene a poolarlo o se il riferimento facesse bene a lasciarlo fuori."
cgroup_L5_021e875e,GSE119978,B,"ENTRATO con ""H358 Cisplatin"" vs ""H358 Vehicle (DMSO)"", coppia farmaco/veicolo sulla stessa linea che il riferimento non poolava affatto."
cgroup_L5_021e875e,GSE157069,C,"""cisplatin"" vs ""vehicle"" contro il precedente ""MDA-MB-231 + cisplatin"" vs ""MDA-MB-231 + vehicle control"": stesso appaiamento, la nuova etichetta e' solo piu' povera."
cgroup_L5_021e875e,GSE161800,A,"Correggo il lettore, che dava B. Il riferimento aveva TRE confronti: ""arrested""/""arrested"" (appaiato) piu' due mal appaiati. Il nuovo ne tiene UNO SOLO, ed e' proprio quello mal appaiato (proliferative contro il controllo arrestato), perdendo la coppia pulita e cancellando dall'etichetta la parola che rendeva il difetto leggibile."
cgroup_L5_021e875e,GSE173201,B,"Si aggiunge ""A2780cis cells treated with cisplatin"" vs ""A2780cis cells treated with vehicle control"": la linea resistente e' confrontata col proprio veicolo, non con la parentale. Confronto pulito recuperato."
cgroup_L5_021e875e,GSE209769,C,"""A375 cells treated with cisplatin"" vs ""A375 cells with normal culture"" contro ""BRAFV600E A375 ... cisplatin"" vs ""... untreated"": stessa linea, stesso contrasto, sola differenza di dicitura."
cgroup_L5_021e875e,GSE213102,B,"Da 3 a 4 confronti: entra ""3B1A Cisplatin"" vs ""3B1A Control"", appaiato come gli altri tre. Nessun difetto introdotto."
cgroup_L5_021e875e,GSE215254,B,"ENTRATO con confronti appaiati anche sul tempo (""Cisplatin 3D 48h"" vs ""Vehicle 3D 48h""). Riserva dichiarata: la coppia a 4h compare due volte con gli stessi conteggi, quindi lo stesso contrasto entra due volte nel pool."
cgroup_L5_021e875e,GSE223839,C,"""HepG2 + Cisplatin (3.125 uM) + RTD Overexpression"" vs ""HepG2 RTD Overexpression"" e' la riscrittura di ""HepG2 RTD Overexpression Cisplatin 3.125 uM"" contro lo stesso controllo: identico contrasto."
cgroup_L5_021e875e,GSE235549,C,"ENTRATO con ""Cisplatin 0 days"" e ""Cisplatin 5 days"" contro lo stesso ""Vehicle"" privo di tempo. L'etichetta non dice se ""0 days"" sia un pre-trattamento ne' a che tempo stia il veicolo: non basta per stabilire chi ha ragione."
cgroup_L5_021e875e,GSE235681,B,"Da 1 a 2 confronti: entra ""GM12878 cells treated with cisplatin"" vs ""GM12878 cells untreated"", appaiato sulla stessa linea."
cgroup_L5_021e875e,GSE249026,C,"""A2780 + Cisplatin"" vs ""A2780 + DMSO"" contro ""A2780 + Cisplatin (0.6 uM)"" vs ""A2780 + DMSO (0.5%)"": stesso contrasto, il nuovo perde solo la dose."
cgroup_L5_021e875e,GSE195663,A,"USCITO. Nel riferimento portava ""DMS53 + cisplatin 50nM"" vs ""DMS53 + untreated"", appaiato sulla stessa linea: uno studio pulito perso senza motivo leggibile."
cgroup_L5_021e875e,GSE206649,B,"USCITO, e bene: il confronto del riferimento era ""A2780/CDDP treated with cisplatin"" vs ""A2780 untreated"", linea RESISTENTE trattata contro linea PARENTALE non trattata."
cgroup_L5_021e875e,GSE216043,A,"USCITO. ""JAR cells treated with Cisplatin"" vs ""JAR cells treated with DMSO"" era appaiato sulla stessa linea: perdita netta."
cgroup_L5_021e875e,GSE241595,C,"Correggo il lettore, che dava A accogliendo il critico A: l'etichetta ""cisplatin"" vs ""control"" e' quella del RIFERIMENTO (""era TRATTATO""); le etichette che il nuovo run gli assegna sotto CHEBI:15738 non sono in questo materiale, quindi non si puo' dire quale collocazione sia giusta."
cgroup_L5_0e66597e,GSE140758,B,"Da 1 a 2 confronti: entra ""Fulvestrant 0.1nM MCF-7 Disease Model"" vs ""Vehicle (0.01% DMSO) MCF-7 Disease Model"", appaiato su modello e veicolo."
cgroup_L5_0e66597e,GSE214052,B,"Il riferimento poolava anche ""MCF7 RELA KO2 Fulvestrant"" contro ""MCF7 RELA KO1 DMSO 6h"" — clone KO2 trattato contro controllo KO1, genotipo diverso fra i bracci. Il nuovo lo elimina e tiene solo KO1/KO1 e wildtype/wildtype."
cgroup_L5_0e66597e,GSE266932,A,"Il riferimento aveva in piu' ""PDX1526 model treated with Fulvestrant for 28 days"" vs ""PDX1526 model treated with Vehicle (DMSO) for 28 days"", appaiato anche sulla durata: il nuovo perde un confronto pulito."
cgroup_L5_0e66597e,GSE147283,A,"USCITO. Portava ""Fulvestrant"" vs ""Control (DMSO)"" e ""Fulvestrant with shARD"" vs ""Control (DMSO) with shARD"", con lo shRNA su entrambi i bracci: due coppie pulite perse."
cgroup_L5_0e66597e,GSE230362,A,"USCITO. ""PDX1415 Fulvestrant Treated"" vs ""PDX1415 Vehicle Control"": stesso modello sui due bracci, confronto pulito perso."
cgroup_L5_0e66597e,GSE241942,C,"Correggo il lettore accogliendo il critico A: ""Fulvestrant (no duration)"" vs ""Vehicle control"" e' l'etichetta del RIFERIMENTO; sotto CHEBI:16469 le etichette del nuovo run non sono stampate, quindi l'etichetta non permette di scegliere fra le due collocazioni."
cgroup_L5_004d293d,GSE114686,C,"SPOSTATO. Studio a pannello: nel riferimento i suoi confronti stavano sotto erlotinib/sorafenib/sunitinib con lo stesso schema ""farmaco X uM Yh"" vs ""DMSO 0.001 uM Yh"", ora sotto lapatinib con la stessa forma. Entrambe le collocazioni sono corrette per il confronto che estraggono."
cgroup_L5_004d293d,GSE146096,C,"""Lapatinib 2uM 48h"" vs ""Vehicle Control"" contro il precedente ""Lapatinib 2uM"" vs lo stesso controllo: identico contrasto, il nuovo aggiunge solo il tempo sul trattato."
cgroup_L5_004d293d,GSE186341,C,"Cambia il paniere delle linee (ora NCI-H1793 e PANC-1, prima HSTS e LNCaP) ma in entrambe le esecuzioni ogni coppia e' appaiata sulla stessa linea: nessuna delle due contiene un mismatch leggibile."
cgroup_L5_004d293d,GSE217421,C,"Correggo il lettore, che dava A. Le tre entry nuove hanno n_trattati 8, 4 e 7: sono tre insiemi distinti che il riferimento collassava in uno solo. Quale delle due rese sia fedele al disegno non e' leggibile — l'etichetta identica nasconde cio' che li distingue, e il riferimento nasconde che sono tre."
cgroup_L5_004d293d,GSE217898,C,"SPOSTATO. Studio a pannello (carfilzomib/doxorubicina/aspirina nel riferimento, lapatinib ora) con lo stesso schema orario e lo stesso veicolo: entrambe difendibili."
cgroup_L5_004d293d,GSE237413,C,"Correggo il lettore, che dava A. Ne' l'etichetta vecchia (""Lapatinib-treated Senescent SKBR3"" contro un controllo che tace sullo stato) ne' la nuova (""Lapatinib-treated SKBR3 (5 replicates)"") mostrano un mismatch dichiarato: la senescenza puo' essere l'effetto del farmaco. Il nuovo perde informazione, ma non c'e' un difetto provato che abbia nascosto."
cgroup_L5_12228932,GSE247637,B,"Da 1 a 2 confronti: entra ""EGF (60 min) + NTC-siRNA"" vs ""PBS + NTC-siRNA"", appaiato esattamente come quello a 30 minuti gia' presente."
cgroup_L5_12228932,GSE254479,C,"""EGF alone"" vs ""Starvation control"" contro il precedente ""EGF 9h"" vs lo stesso controllo: stesso contrasto, il nuovo perde la durata e il vecchio non diceva ""alone""."
cgroup_L5_12228932,GSE269441,B,"ENTRATO con ""EGF stimulated"" vs ""Vehicle control"", confronto appaiato che il riferimento non poolava."
cgroup_L5_49d55bfd,GSE132270,C,"Correggo il lettore, che dava A. Le tre coppie sono appaiate sul tempo in entrambe le esecuzioni; la sola differenza e' che il riferimento nominava il donatore sul trattato (e in un caso anche sul controllo). Nessuna delle due versioni mostra due donatori DIVERSI: il presunto mismatch non era leggibile nemmeno prima."
cgroup_L5_49d55bfd,GSE140900,C,"""IL4"" vs ""no treatment"" contro ""IL-4"" vs ""no treatment"": pura differenza di grafia."
cgroup_L5_49d55bfd,GSE171750,B,"ENTRATO con ""A549 + IL4"" vs ""A549 + untreated"", confronto appaiato sulla stessa linea che il riferimento non poolava."
cgroup_L5_49d55bfd,GSE179420,A,"ENTRATO portando i due confronti difettosi ""IL4 + Compound treated"" vs ""untreated"": il riferimento, non poolandolo, non aveva questo difetto."
cgroup_L5_49d55bfd,GSE244934,C,"""IL-4 stimulated"" vs ""Untreated"" contro ""IL-4 stimulated"" vs ""Unstimulated control"": stesso contrasto, controllo descritto diversamente."
cgroup_L5_49d55bfd,GSE108038,A,"USCITO. ""IL4"" vs ""control"" era appaiato e senza difetto leggibile: perdita netta."
cgroup_L5_49d55bfd,GSE113185,A,"USCITO. ""IL-4"" vs ""DMSO"": il controllo e' un veicolo, ammesso dal verso del gruppo, e nessuna etichetta mostra un mismatch fra i bracci."
cgroup_L5_49d55bfd,GSE182955,A,"USCITO. ""IL-4 stimulated bronchial epithelial cells"" vs ""Untreated bronchial epithelial cells"": stesso materiale sui due bracci, confronto pulito perso."
cgroup_L5_49d55bfd,GSE222284,C,"USCITO portandosi via insieme un confronto pulito (""IL-4 + DMSO"" vs ""PBS + DMSO"") e uno difettoso (""Z-DON(Z006) + IL-4"" vs ""PBS + DMSO"", inibitore solo nel trattato): l'uscita toglie un difetto e una coppia buona insieme."
cgroup_L5_49d55bfd,GSE227737,A,"USCITO. ""IL-4"" vs ""untreated/unpolarized macrophages (M0)"" e' il controllo canonico della polarizzazione M2: confronto pulito perso."
cgroup_L5_49d55bfd,GSE59275,A,"USCITO. ""IL-4 3h"" e ""IL-4 24h"" entrambi vs ""Control"": nessun difetto leggibile, due confronti persi."
cgroup_L5_e37b838c,GSE132782,B,ENTRATO con il knockdown presente su entrambi i bracci: il pladienolide B e' isolato correttamente e prima lo studio non era poolato affatto.
cgroup_L5_e37b838c,GSE157725,B,"ENTRATO con ""Pladienolide B"" vs ""DMSO"", coppia farmaco/veicolo elementare e priva di difetti."
cgroup_L5_e37b838c,GSE185373,B,"ENTRATO con ""Pladienolide B 8 hours"" vs ""DMSO 8 hours"": tempo appaiato sui due bracci."
cgroup_L5_e37b838c,GSE222199,B,"ENTRATO con ""OVCAR8 + pladienolide B"" vs ""OVCAR8 + DMSO"": stessa linea sui due bracci."
cgroup_L5_3d8c29f4,GSE122409,A,"Il riferimento poolava anche ""CD3+ Vd2+ CD26+ CD94lo +IL2"" contro il proprio controllo di identico fenotipo: una terza coppia appaiata che il nuovo perde senza motivo leggibile."
cgroup_L5_3d8c29f4,GSE130284,C,"""Natural Killer Cells - IL-2 - 16 Hours"" contro il precedente ""... - 16h"": identico contrasto, sola riscrittura del tempo."
cgroup_L5_3d8c29f4,GSE221563,C,"Il nuovo aggiunge ""(additional batch)"" al solo trattato: espone un possibile disallineamento di lotto senza dimostrarlo, e l'assegnazione al gruppo e' la stessa in entrambe le esecuzioni. E' informazione che compare, non disegno che cambia."
cgroup_L5_e17c136b,GSE171260,C,"""MLN4924-treated human SCLC-derived PDX"" vs ""Vehicle-treated human SCLC-derived PDX"" contro ""FHSC39 MLN4924"" vs ""FHSC39 Vehicle"": entrambe appaiate trattato/veicolo, la nuova e' solo meno specifica sul modello."
